generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9831000,128,1093.14,20435.1,69.1069,0.181
9832000,128,1095.33,20430.9,61.2896,0.19
9833000,125,1067.9,20434.9,62.0835,0.188
9834000,123,1043.91,20445.5,65.6765,0.199
9835000,123,1046.64,20442.3,60.34,0.2
9836000,121,1030.91,20454,57.5456,0.199
9837000,120,1020.39,20453.5,58.9103,0.19
9838000,119,1010.44,20441.3,58.9103,0.174
9839000,126,1083.2,20442.6,54.6532,0.184
9840000,125,1074.09,20428.2,58.2259,0.199
9841000,125,1077.56,20426.4,57.6568,0.196
9842000,123,1058.42,20425.7,58.8091,0.183
9843000,122,1038.29,20424.2,66.5873,0.17
9844000,124,1052.95,20436.5,73.0172,0.193
9845000,123,1060.3,20433.6,55.7135,0.169
9846000,121,1035.97,20430.8,61.0328,0.192
9847000,128,1095.96,20446.4,70.0396,0.191
9848000,123,1059.8,20465.4,60.3304,0.179
9849000,126,1081.08,20470.3,72.7133,0.194
9850000,127,1103.11,20468,64.5764,0.179
9851000,127,1101.86,20466.1,63.3358,0.179
9852000,131,1156.68,20464,54.9551,0.192
9853000,133,1163.31,20456.7,68.5968,0.198
9854000,134,1168.85,20458.3,71.7789,0.196
9855000,138,1215.57,20454.9,63.1519,0.18
9856000,140,1228.01,20464.7,64.0794,0.184
9857000,136,1178.26,20467.2,68.5741,0.224
9858000,133,1161,20457.8,60.971,0.184
9859000,136,1185.99,20467.8,65.917,0.196
9860000,142,1249.42,20473.5,66.2487,0.192
9861000,146,1286.01,20466.3,69.7609,0.175
9862000,147,1292.7,20457,71.6721,0.152
9863000,154,1342.9,20463.2,83.5067,0.166
9864000,154,1351.09,20455.4,77.2034,0.204
9865000,153,1342.76,20445.4,83.5194,0.197
9866000,148,1297.04,20438.7,77.2741,0.174
9867000,142,1240.17,20427.1,77.7578,0.189
9868000,144,1266.27,20406.8,68.5186,0.182
9869000,148,1296.03,20404.6,74.5273,0.198
9870000,154,1352.86,20420.2,74.5273,0.181
9871000,150,1310.78,20432.3,69.656,0.213
9872000,149,1302.02,20430.4,69.0109,0.19
9873000,148,1272.28,20428.7,79.729,0.176
9874000,152,1314.47,20411.8,77.3422,0.188
9875000,150,1282,20410.1,81.2365,0.21
9876000,153,1305.2,20413.2,83.9542,0.191
9877000,149,1273.73,20408.9,81.7075,0.215
9878000,145,1251.64,20401.6,64.376,0.21
9879000,147,1264.54,20410.2,71.2653,0.202
9880000,151,1292.95,20435.9,74.4701,0.211
9881000,149,1275.46,20426.5,74.4701,0.185
9882000,147,1252.71,20413.4,74.8104,0.212
9883000,144,1238.47,20404.7,73.0849,0.173
9884000,143,1231.19,20392.9,65.9023,0.18
9885000,141,1212.02,20383.3,62.6652,0.194
9886000,142,1212.44,20414,73.3473,0.199
9887000,145,1240.86,20419.5,73.3778,0.204
9888000,137,1172.25,20417.8,66.0307,0.171
9889000,138,1185.78,20394.7,58.8156,0.212
9890000,130,1096.49,20389.4,74.4771,0.182
9891000,128,1083.84,20410.1,67.2263,0.192
9892000,125,1059.61,20415.2,68.5355,0.176
9893000,125,1069.4,20437,55.9478,0.184
9894000,122,1041.4,20432.3,63.9542,0.188
9895000,121,1033.61,20428.1,65.8672,0.193
9896000,124,1069.83,20419.5,59.4215,0.181
9897000,128,1097.75,20419.7,71.9142,0.181
9898000,134,1143.42,20437.4,71.9142,0.166
9899000,128,1095.64,20441.2,65.8121,0.196
9900000,133,1120.82,20439,68.7123,0.205
9901000,137,1163.58,20417.6,72.5631,0.198
9902000,136,1162.48,20419.5,64.509,0.199
9903000,134,1128.52,20424.1,71.1069,0.184
9904000,138,1175.31,20446.7,61.0598,0.188
9905000,140,1182.48,20446.8,69.4909,0.189
9906000,140,1173.74,20441.3,77.7112,0.199
9907000,144,1208,20418.1,70.8511,0.179
9908000,143,1201.54,20402.7,69.9559,0.19
9909000,145,1211.66,20398.9,80.4969,0.214
9910000,145,1228.94,20363.3,71.1317,0.185
9911000,142,1189.05,20356.3,81.853,0.217
9912000,151,1273.87,20361.4,83.9184,0.202
9913000,149,1272.65,20363.1,67.8451,0.189
9914000,147,1254.55,20355.1,70.5435,0.183
9915000,142,1194.55,20357,83.8189,0.177
9916000,136,1143.59,20382.7,73.1227,0.204
9917000,138,1170.53,20378.8,65.9324,0.164
9918000,132,1116.61,20370.5,69.3889,0.177
9919000,128,1082.03,20380.5,64.4518,0.196
9920000,126,1060.22,20378.2,66.7596,0.183
9921000,123,1042.25,20384,55.4712,0.178
9922000,125,1056.76,20400.8,55.4712,0.196
9923000,123,1036.97,20395.8,60.0604,0.187
9924000,125,1055.17,20394.6,64.05,0.184
9925000,124,1042.16,20388.2,64.05,0.204
9926000,125,1044.78,20392.3,68.1737,0.181
9927000,123,1036.94,20397.4,62.0368,0.169
9928000,123,1037.4,20407.3,62.0368,0.18
9929000,124,1047.34,20403.6,57.1375,0.21
9930000,126,1059.64,20399.2,58.0587,0.186
9931000,123,1023.68,20413.9,58.0587,0.165
9932000,124,1037.15,20419.1,58.0587,0.178
9933000,128,1065.54,20419.3,72.3752,0.181
9934000,124,1032.01,20417.1,59.662,0.182
9935000,126,1069.93,20412.1,52.3204,0.192
9936000,130,1097.48,20416.4,66.914,0.186
9937000,134,1130.5,20423.5,69.9757,0.197
9938000,133,1112.37,20430.2,69.9757,0.22
9939000,132,1111.2,20419.6,66.8534,0.178
9940000,129,1079.75,20436.8,66.8534,0.173
9941000,124,1039.53,20429.2,63.0018,0.186
9942000,125,1061.46,20425,55.1356,0.216
9943000,121,1009.84,20409.2,65.5897,0.188
9944000,124,1031.48,20402,65.5897,0.179
9945000,125,1038.02,20417.4,62.0975,0.201
9946000,128,1072.68,20401.5,60.5502,0.193
9947000,133,1114.71,20413.1,66.7578,0.187
9948000,135,1128.85,20413.1,75.4709,0.156
9949000,127,1072.79,20400.6,61.4934,0.204
9950000,128,1064.43,20405.7,73.9403,0.199
9951000,130,1101.1,20407,59.5187,0.187
9952000,136,1154.19,20391.1,61.5692,0.189
9953000,139,1177.76,20399.6,65.9929,0.176
9954000,136,1160.29,20394.7,61.7638,0.21
9955000,138,1184.78,20407.4,61.5757,0.202
9956000,138,1157.68,20399.4,83.7804,0.194
9957000,136,1142.69,20406,79.2113,0.182
9958000,138,1160.43,20431.9,78.4547,0.198
9959000,137,1158.31,20443.9,78.4547,0.204
9960000,137,1156.8,20446.2,82.2351,0.179
9961000,137,1175.14,20443.8,60.2016,0.197
9962000,140,1194.3,20457.9,70.9734,0.179
9963000,143,1218.16,20466.2,74.399,0.174
9964000,144,1243.33,20463.2,67.2339,0.2
9965000,144,1241.94,20472.7,67.5026,0.2
9966000,142,1216.98,20473.8,70.1296,0.197
9967000,141,1213.95,20480.9,70.1296,0.191
9968000,133,1132.61,20482.6,69.9113,0.19
9969000,126,1073.28,20484.6,61.4716,0.158
9970000,117,987.875,20486.7,58.678,0.172
9971000,117,987.961,20486.4,56.7592,0.215
9972000,115,970.17,20481,52.9563,0.19
9973000,113,931.967,20503.4,56.2712,0.182
9974000,113,932.863,20500.8,56.2712,0.188
9975000,111,920.637,20482.9,59.2401,0.175
9976000,109,911.5,20478,52.6995,0.184
9977000,113,951.267,20473.6,51.3441,0.193
9978000,119,996.876,20463.1,61.5081,0.192
9979000,123,1027.46,20477.4,61.8136,0.205
9980000,128,1069.4,20458,64.3334,0.199
9981000,127,1067,20475.5,58.7857,0.166
9982000,132,1103.35,20505.5,67.0125,0.189
9983000,130,1087.92,20515.4,67.1456,0.176
9984000,136,1150.79,20539,68.846,0.187
9985000,131,1099.91,20524.4,70.2038,0.166
9986000,133,1113.28,20504.7,75.6998,0.181
9987000,135,1145.12,20522.8,67.6062,0.204
9988000,140,1187.51,20515.5,73.3082,0.186
9989000,136,1158.08,20504.5,66.4383,0.181
9990000,136,1150.35,20515.8,68.9559,0.198
9991000,137,1154.72,20504.4,68.9559,0.199
9992000,138,1154.77,20507.5,75.5,0.201
9993000,140,1174.06,20529.1,72.241,0.187
9994000,141,1181.05,20521.3,72.241,0.19
9995000,138,1148.12,20524,72.4635,0.21
9996000,139,1164.63,20536.5,70.3965,0.193
9997000,143,1205.04,20551.1,70.3965,0.185
9998000,142,1196.84,20540.6,63.7246,0.185
9999000,139,1161.78,20536.9,75.4272,0.197
10000000,142,1196.03,20535.4,74.465,0.188
10001000,142,1189.86,20535.1,78.915,0.171
10002000,145,1217.98,20531.6,78.915,0.18
10003000,147,1234.54,20540.3,78.915,0.203
10004000,150,1262.9,20530.8,78.915,0.18
10005000,153,1298.05,20552.1,77.2581,0.187
10006000,148,1251.85,20544.8,82.3897,0.193
10007000,151,1298.33,20518,70.3205,0.195
10008000,152,1298.02,20518.9,72.769,0.189
10009000,149,1276.02,20527.1,73.9722,0.193
10010000,141,1203.96,20534.4,73.89,0.165
10011000,138,1174.47,20550,75.6969,0.185
10012000,134,1137.66,20567.7,66.92,0.188
10013000,142,1214.94,20567.6,72.9295,0.21
10014000,137,1160.78,20572.8,79.5937,0.183
10015000,139,1187.47,20575,72.6587,0.181
10016000,141,1195.99,20600,79.7186,0.195
10017000,141,1200.73,20595,77.2947,0.172
10018000,138,1188.95,20590.6,65.4545,0.168
10019000,141,1207.28,20592.2,73.3924,0.174
10020000,142,1210.15,20574.3,73.3924,0.187
10021000,143,1229.85,20593.5,64.2235,0.206
10022000,141,1191.57,20595.3,75.304,0.198
10023000,147,1244.02,20599.2,79.7491,0.159
10024000,145,1207.32,20587.7,98.5309,0.181
10025000,145,1229.34,20601.3,74.9989,0.194
10026000,142,1195.65,20602.5,76.662,0.193
10027000,144,1222.64,20594.6,70.4149,0.19
10028000,140,1185.6,20600.8,64.7093,0.176
10029000,146,1236.92,20606.4,73.2799,0.186
10030000,145,1225.71,20593.2,72.8059,0.185
10031000,137,1150.38,20584,72.8059,0.189
10032000,134,1133.04,20586,72.8059,0.175
10033000,136,1145.41,20590.1,68.0126,0.203
10034000,137,1159.76,20585.8,68.0126,0.158
10035000,142,1199.02,20599.7,72.4575,0.174
10036000,138,1158.61,20601.6,74.6157,0.185
10037000,143,1215.93,20572.3,71.4038,0.217
10038000,137,1165.21,20580.1,66.7311,0.2
10039000,140,1196.67,20594.3,66.7311,0.189
10040000,141,1195.88,20584,69.747,0.175
10041000,144,1209.22,20582.7,75.0538,0.185
10042000,140,1168.49,20585,80.0042,0.192
10043000,140,1187.11,20584.4,59.0794,0.175
10044000,136,1141.51,20592.2,65.2847,0.206
10045000,140,1181.98,20592.6,69.639,0.205
10046000,140,1179.34,20584.4,69.639,0.186
10047000,140,1175.49,20586.1,75.6523,0.191
10048000,139,1160.5,20593.2,79.1019,0.194
10049000,139,1176.76,20580.5,65.5807,0.181
10050000,138,1171.46,20582,65.5807,0.193
10051000,136,1132.69,20585.6,81.2184,0.207
10052000,136,1153.85,20590.9,62.7794,0.185
10053000,135,1146.3,20575.5,69.5722,0.187
10054000,135,1151.5,20586.3,65.0264,0.175
10055000,132,1119.1,20566.1,70.0506,0.208
10056000,134,1140.31,20571.6,70.0506,0.177
10057000,128,1089.7,20551.3,62.813,0.189
10058000,126,1066.46,20559.3,70.6491,0.192
10059000,122,1047.93,20551.2,51.2211,0.186
10060000,125,1064.22,20545.8,67.2107,0.194
10061000,129,1103.86,20538.5,67.2107,0.187
10062000,129,1102.77,20531.1,67.2107,0.191
10063000,128,1084.87,20539.2,75.7375,0.165
10064000,129,1099.95,20533.9,69.9988,0.172
10065000,128,1095.95,20542.3,61.4245,0.19
10066000,133,1133.95,20544.3,69.5473,0.189
10067000,130,1110.32,20532,67.4849,0.182
10068000,125,1064.02,20510.2,62.8161,0.203
10069000,126,1069.01,20522.4,66.6414,0.173
10070000,125,1064.94,20515,59.6173,0.186
10071000,128,1088.74,20524.2,64.8934,0.191
10072000,126,1058.06,20524.3,76.3087,0.201
10073000,123,1052.07,20517.8,53.5301,0.177
10074000,123,1040.28,20518.6,64.2578,0.183
10075000,121,1019.27,20529.2,69.2781,0.168
10076000,125,1061.82,20530.4,63.2338,0.188
10077000,132,1126.31,20552.3,66.1771,0.183
10078000,124,1051.68,20559.5,66.1771,0.169
10079000,128,1097.84,20542.6,57.1843,0.181
10080000,132,1112.89,20521.7,76.4731,0.208
10081000,135,1150.69,20531.4,65.5068,0.188
10082000,134,1134.45,20536.8,70.4318,0.181
10083000,138,1178.1,20532.8,69.1489,0.179
10084000,141,1201.44,20552.4,69.1489,0.197
10085000,140,1188.59,20557.8,69.0581,0.163
10086000,144,1224.84,20550.9,75.4118,0.195
10087000,140,1196.71,20541.4,72.1439,0.204
10088000,136,1164.46,20528.5,64.095,0.197
10089000,140,1196.05,20537.7,71.9253,0.186
10090000,141,1196.65,20515.8,71.9253,0.178
10091000,148,1267.05,20524.5,77.749,0.173
10092000,147,1253.34,20518,77.8428,0.193
10093000,147,1261.69,20499.8,74.9584,0.176
10094000,154,1327.88,20502,78.6571,0.198
10095000,147,1260.45,20499.3,73.8689,0.171
10096000,148,1257.96,20511.1,78.3167,0.203
10097000,152,1304.94,20492.7,72.3374,0.189
10098000,151,1286.84,20506.5,75.5861,0.207
10099000,147,1249.36,20520.6,74.9567,0.225
10100000,145,1240.67,20513.6,66.2123,0.177
10101000,140,1204.85,20517.2,60.579,0.188
10102000,137,1146.68,20510,80.1257,0.198
10103000,141,1189.63,20500.2,74.5177,0.179
10104000,140,1193.51,20515.9,64.4106,0.211
10105000,138,1173.6,20517,61.9744,0.16
10106000,139,1190.88,20525.1,61.9744,0.17
10107000,142,1211.55,20541.8,64.519,0.199
10108000,141,1200.77,20546.4,64.519,0.188
10109000,142,1213.07,20547.6,65.1848,0.18
10110000,138,1178.92,20550.8,64.8536,0.156
10111000,130,1104.76,20537.2,62.299,0.187
10112000,131,1117.55,20543.7,66.9542,0.18
10113000,133,1131.62,20540.9,66.9542,0.199
10114000,132,1122.25,20557,66.9542,0.183
10115000,134,1142.55,20560,65.7569,0.176
10116000,135,1140.58,20556.5,78.7524,0.171
10117000,141,1208.22,20555.1,64.8983,0.187
10118000,145,1238.31,20547.6,74.3768,0.185
10119000,141,1197.14,20574.1,75.6577,0.201
10120000,139,1199.89,20578.7,63.319,0.196
10121000,140,1207.99,20569.6,63.1998,0.196
10122000,145,1229.51,20569.6,89.2334,0.185
10123000,144,1244.51,20552.7,61.5026,0.197
10124000,134,1149.3,20568,70.1675,0.193
10125000,131,1105.66,20574.8,75.8965,0.19
10126000,130,1107.92,20569.8,59.6532,0.185
10127000,129,1090.84,20566.6,68.2836,0.16
10128000,127,1065.95,20558.8,68.2836,0.197
10129000,130,1088.58,20567.5,66.1447,0.17
10130000,128,1071.39,20571,61.6173,0.195
10131000,125,1046.13,20578.2,60.324,0.191
10132000,125,1039.94,20574.5,65.997,0.173
10133000,128,1068.95,20563.1,70.3214,0.175
10134000,131,1102.34,20582,65.2906,0.185
10135000,133,1121.25,20586.2,65.2906,0.203
10136000,134,1127.06,20591.1,68.1558,0.196
10137000,141,1199.48,20592.9,63.5784,0.184
10138000,138,1158.64,20597.4,80.1257,0.185
10139000,135,1144.08,20598.2,75.3588,0.195
10140000,135,1157.84,20591.2,69.8372,0.182
10141000,139,1203.25,20604.8,70.1793,0.207
10142000,135,1161.33,20619.7,70.1793,0.188
10143000,129,1117.25,20606.8,58.96,0.18
10144000,125,1083.35,20622.9,55.4476,0.195
10145000,121,1029.37,20619.3,64.1459,0.178
10146000,125,1066.34,20624.5,63.7194,0.174
10147000,126,1079.66,20643.4,61.5578,0.184
10148000,129,1109.44,20623,61.5578,0.201
10149000,135,1153.64,20619.3,70.5382,0.18
10150000,137,1176.98,20634.7,66.3521,0.171
10151000,137,1169.22,20640.5,71.1066,0.179
10152000,132,1119.43,20645.2,78.1992,0.197
10153000,135,1153.33,20624.2,70.8189,0.173
10154000,133,1128.92,20613.1,69.3164,0.184
10155000,128,1086.85,20608.5,61.4786,0.2
10156000,127,1064.51,20606.5,69.3681,0.204
10157000,121,1021.21,20588.9,58.4977,0.188
10158000,119,999.736,20603.5,61.8975,0.167
10159000,121,1015.07,20598.4,61.5328,0.174
10160000,122,1033.82,20616.3,55.0971,0.183
10161000,121,1025.37,20612.3,53.9916,0.192
10162000,126,1056.18,20602.8,63.4927,0.197
10163000,127,1076.37,20604.3,57.4398,0.183
10164000,127,1072.3,20586.9,63.4881,0.194
10165000,126,1054.78,20583.6,69.2962,0.159
10166000,131,1120.3,20601.6,54.2129,0.185
10167000,125,1059.66,20602,58.4082,0.176
10168000,128,1090.01,20607.6,54.637,0.19
10169000,129,1090.09,20601.6,61.9952,0.182
10170000,125,1051.03,20615,61.4264,0.184
10171000,123,1058.82,20600.1,50.4412,0.197
10172000,124,1050.81,20592.3,62.7724,0.182
10173000,126,1071.64,20572.9,64.1294,0.172
10174000,125,1065.06,20561.4,59.3125,0.191
10175000,124,1059.27,20557.9,59.3125,0.203
10176000,125,1068.7,20535.6,63.3441,0.186
10177000,125,1064.74,20534.3,66.9848,0.177
10178000,122,1043.51,20519.8,64.6663,0.206
10179000,122,1044.07,20513.5,60.8807,0.193
10180000,123,1047.35,20505.5,62.7501,0.185
10181000,122,1030.11,20495.8,62.7501,0.192
10182000,127,1073.41,20498.4,64.0404,0.166
10183000,126,1073.81,20513.9,61.7977,0.184
10184000,131,1126.12,20521.5,54.9551,0.187
10185000,130,1107.91,20531,69.9171,0.187
10186000,135,1150.05,20527.8,71.6982,0.201
10187000,130,1094.72,20514.5,68.3815,0.204
10188000,127,1069.66,20512.4,66.6041,0.203
10189000,127,1068.27,20516.9,66.6041,0.183
10190000,130,1109.33,20514.9,55.3875,0.2
10191000,129,1093.36,20512.2,61.188,0.164
10192000,128,1081.11,20517.9,61.1983,0.182
10193000,131,1103.2,20518.8,72.6736,0.162
10194000,140,1192.48,20511.8,68.888,0.187
10195000,136,1156.35,20528.4,64.9041,0.177
10196000,140,1206.44,20535.4,57.7246,0.206
10197000,138,1180.55,20541.4,69.3578,0.193
10198000,130,1105.28,20535.9,69.3578,0.182
10199000,131,1123.16,20524.5,57.2447,0.218
10200000,129,1103.68,20522.2,62.971,0.182
10201000,126,1078.59,20514.6,57.4547,0.202
10202000,126,1071.99,20501.8,65.5824,0.209
10203000,128,1097.96,20517.7,59.6024,0.17
10204000,134,1152.98,20505.2,59.4887,0.18
10205000,135,1157.53,20480.1,68.2242,0.172
10206000,130,1092.32,20465.3,70.3418,0.211
10207000,127,1070.66,20459.7,64.1147,0.166
10208000,129,1090.02,20448.7,61.006,0.187
10209000,127,1070.2,20440.2,58.7959,0.206
10210000,128,1070.86,20429.2,64.6774,0.192
10211000,130,1091.66,20423.3,62.2793,0.168
10212000,134,1133.25,20434.5,62.2793,0.193
10213000,133,1131.49,20416.8,57.7317,0.211
10214000,132,1097.08,20424.4,82.1348,0.173
10215000,140,1178.94,20413,71.7733,0.175
10216000,143,1209.63,20420.8,70.0513,0.182
10217000,139,1163.5,20443.3,74.4885,0.188
10218000,135,1141.32,20440.8,65.8995,0.185
10219000,132,1120.09,20460,59.36,0.171
10220000,133,1126.45,20449.5,64.639,0.186
10221000,134,1141.26,20457.1,64.639,0.193
10222000,135,1148.76,20450.4,69.922,0.188
10223000,143,1223.18,20445.6,75.1666,0.182
10224000,134,1137.23,20463.5,80.5652,0.206
10225000,142,1222.55,20450.5,73.3011,0.169
10226000,143,1219.06,20462.1,82.0678,0.158
10227000,146,1245.79,20487.4,83.7178,0.209
10228000,146,1258.73,20476.9,77.8182,0.181
10229000,146,1258.46,20455.4,74.9107,0.172
10230000,148,1278.08,20479.3,75.218,0.181
10231000,143,1234.58,20494.3,69.635,0.205
10232000,139,1196.06,20505,69.4302,0.185
10233000,135,1160.55,20503.4,65.0597,0.191
10234000,137,1180.96,20493,65.0597,0.198
10235000,137,1169.6,20492.5,64.1309,0.193
10236000,136,1150.81,20492.9,70.938,0.207
10237000,141,1197.95,20486.8,70.938,0.192
10238000,146,1231.44,20481.6,84.5015,0.197
10239000,140,1188.24,20482.9,66.215,0.193
10240000,142,1212.94,20485.6,67.5475,0.168
10241000,140,1188.88,20500.1,67.5475,0.201
10242000,138,1167.56,20489.5,67.5475,0.195
10243000,140,1183.61,20516.4,71.6699,0.172
10244000,143,1213.64,20534.7,72.14,0.207
10245000,146,1232.93,20531.5,72.14,0.198
10246000,148,1248.09,20547.5,72.14,0.187
10247000,148,1241.99,20528.1,68.6314,0.201
10248000,151,1272.77,20529.4,72.2778,0.211
10249000,150,1265.33,20527.2,72.2921,0.198
10250000,152,1274.87,20525.3,73.0997,0.176
10251000,150,1252.66,20523.7,79.5845,0.196
10252000,151,1266.7,20519.6,77.3097,0.199
10253000,149,1250.48,20527.8,79.1332,0.19
10254000,148,1246.73,20545.5,79.1332,0.172
10255000,147,1243.87,20556,72.5372,0.193
10256000,151,1287.45,20540.8,65.8957,0.185
10257000,151,1285.89,20541.6,66.6091,0.196
10258000,145,1225.83,20523.6,73.1943,0.182
10259000,146,1248.92,20521.4,68.4177,0.188
10260000,144,1234.33,20518.2,68.4177,0.184
10261000,150,1293.07,20495.4,68.4177,0.202
10262000,151,1291.99,20484.6,69.633,0.185
10263000,147,1245.22,20481.2,78.7489,0.197
10264000,149,1263.05,20488,77.3786,0.181
10265000,147,1254.04,20488.8,67.4774,0.179
10266000,146,1242.95,20485.8,67.1516,0.189
10267000,144,1220.92,20489.2,73.5943,0.219
10268000,142,1212.09,20503.9,70.2135,0.199
10269000,146,1239.54,20507.3,74.9384,0.201
10270000,145,1229.27,20506.1,75.607,0.186
10271000,143,1211.84,20520.6,75.607,0.188
10272000,146,1247.23,20506.8,69.6959,0.189
10273000,143,1230.84,20492.6,63.2891,0.205
10274000,136,1154.66,20506.8,72.533,0.2
10275000,135,1144.98,20526.8,69.8339,0.179
10276000,139,1170.99,20540.7,79.4467,0.185
10277000,143,1215.99,20528,66.2097,0.188
10278000,142,1199.33,20525.1,76.2846,0.193
10279000,141,1201.3,20529.2,68.7541,0.191
10280000,142,1216.81,20539.7,60.4447,0.187
10281000,140,1181.9,20545.1,69.8557,0.205
10282000,142,1209.38,20514.8,62.2743,0.214
10283000,140,1192.51,20509.2,63.5111,0.18
10284000,141,1200.48,20517.7,67.4368,0.203
10285000,140,1190.51,20517.1,68.4515,0.199
10286000,134,1137.91,20519.5,66.1426,0.188
10287000,132,1113.1,20508.7,70.3167,0.204
10288000,132,1109.7,20498,68.5781,0.189
10289000,131,1104.41,20484.2,62.2274,0.201
10290000,138,1163.47,20491.8,73.6465,0.194
10291000,134,1141.26,20485.4,64.5176,0.176
10292000,132,1119.44,20486.4,69.5197,0.186
10293000,138,1171.25,20485.4,74.5098,0.188
10294000,140,1191.97,20485.9,72.856,0.197
10295000,140,1197.8,20473.6,62.9636,0.192
10296000,140,1190.23,20488.3,65.4545,0.165
10297000,140,1178.83,20497.9,83.2129,0.185
10298000,139,1178.38,20530.3,70.8599,0.2
10299000,146,1251.22,20526.7,68.9476,0.197
10300000,144,1231.22,20527.1,71.1873,0.18
10301000,148,1261.25,20520.8,74.9151,0.182
10302000,153,1308.48,20534.8,73.8491,0.214
10303000,159,1357.54,20531.9,73.8491,0.216
10304000,162,1362.01,20548.9,83.0239,0.199
10305000,159,1342.22,20569.4,86.9379,0.223
10306000,159,1356.02,20559.8,77.6573,0.201
10307000,159,1359.77,20569.5,73.8464,0.193
10308000,154,1303.03,20571.8,82.1802,0.202
10309000,155,1315.39,20586.4,80.1779,0.191
10310000,153,1320.17,20602.4,66.7921,0.209
10311000,151,1287.6,20604.3,81.2219,0.155
10312000,154,1318.6,20593.4,77.4089,0.21
10313000,153,1310.56,20617.7,74.6601,0.174
10314000,148,1261.67,20616.9,80.1238,0.192
10315000,149,1277.91,20625.6,70.3699,0.205
10316000,150,1290.93,20620.3,69.1748,0.19
10317000,151,1291,20628.9,78.3231,0.184
10318000,154,1322.75,20629.1,69.746,0.196
10319000,156,1330.27,20635.1,85.1955,0.185
10320000,152,1295.08,20636.3,76.018,0.201
10321000,151,1296.88,20613,71.439,0.178
10322000,153,1301.6,20625.5,83.4043,0.194
10323000,151,1299.74,20617.4,74.2749,0.209
10324000,153,1312.36,20612.2,74.2749,0.195
10325000,152,1288.5,20605,83.5361,0.176
10326000,149,1252.68,20585.4,86.9845,0.186
10327000,151,1282.44,20568.1,82.2715,0.199
10328000,156,1335.3,20569,82.2715,0.166
10329000,164,1419.42,20577.6,77.8175,0.17
10330000,165,1434.86,20586.1,75.9871,0.187
10331000,162,1400.75,20581.8,85.243,0.184
10332000,157,1355.99,20577.5,85.243,0.17
10333000,155,1343.8,20587.1,74.942,0.193
10334000,153,1325.63,20611.5,79.3694,0.196
10335000,148,1273.8,20602,83.6759,0.179
10336000,146,1265.2,20580.1,73.6933,0.2
10337000,144,1252.06,20565.3,70.6125,0.187
10338000,149,1279.98,20574.5,88.5395,0.187
10339000,149,1291.58,20580.2,79.0526,0.171
10340000,149,1300.65,20592.6,67.4578,0.175
10341000,148,1277,20590.4,74.5338,0.19
10342000,150,1299.86,20616,74.5338,0.209
10343000,146,1260.06,20608.7,69.2407,0.187
10344000,146,1234.22,20624.3,89.759,0.193
10345000,144,1210.59,20622.6,89.759,0.191
10346000,139,1184.61,20613.3,66.9521,0.19
10347000,133,1126.68,20588.2,65.0959,0.174
10348000,136,1156.16,20594.4,65.0959,0.195
10349000,138,1166.84,20595.2,77.539,0.2
10350000,145,1241.48,20606.3,76.3287,0.203
10351000,145,1243.15,20629.8,77.296,0.18
10352000,144,1245.13,20627.5,63.7737,0.158
10353000,150,1290.19,20631.2,71.5424,0.187
10354000,157,1352.5,20628.9,76.6954,0.195
10355000,162,1389.84,20642.6,87.8925,0.184
10356000,163,1405.8,20646.5,87.8925,0.229
10357000,161,1404.13,20644.5,76.3511,0.192
10358000,163,1405.03,20647.5,88.2959,0.198
10359000,164,1414.84,20657.4,84.9794,0.201
10360000,163,1398.53,20678.5,85.3906,0.206
10361000,156,1344.01,20682.1,80.1943,0.196
10362000,150,1285.83,20685.3,80.1633,0.175
10363000,158,1372.05,20679.1,69.2439,0.2
10364000,159,1357.23,20683.5,93.0137,0.188
10365000,160,1369.82,20674.2,93.0137,0.189
10366000,160,1378.44,20671,90.9739,0.202
10367000,163,1408.29,20688.8,87.7217,0.164
10368000,164,1422.93,20673.4,87.7217,0.188
10369000,168,1470.07,20668.8,75.5577,0.19
10370000,172,1495.81,20648.3,87.1663,0.21
10371000,169,1461.78,20659.1,93.5515,0.177
10372000,167,1459.89,20661.3,73.3633,0.181
10373000,167,1451,20647.9,76.442,0.19
10374000,163,1401.41,20643.9,84.5418,0.199
10375000,160,1372.6,20637.6,84.5418,0.193
10376000,156,1343.4,20646.4,76.906,0.174
10377000,150,1283.38,20639.3,85.9259,0.18
10378000,150,1295.36,20649.9,71.94,0.176
10379000,151,1310.86,20639,71.9137,0.187
10380000,142,1229.49,20637.8,71.9137,0.156
10381000,149,1294.58,20624.6,67.8531,0.188
10382000,151,1300.32,20604.7,79.6521,0.165
10383000,149,1282.94,20604.6,79.6521,0.168
10384000,144,1232.1,20591.5,82.3547,0.183
10385000,149,1281.89,20601.1,75.8088,0.161
10386000,152,1324.52,20617.4,75.8088,0.2
10387000,151,1306.13,20616.5,80.1465,0.197
10388000,157,1359.46,20612.7,84.6651,0.189
10389000,156,1371.96,20612.9,65.4017,0.189
10390000,152,1321.64,20591.2,74.8592,0.183
10391000,150,1291.86,20596.8,79.6917,0.204
10392000,148,1268.41,20586.3,72.1401,0.194
10393000,146,1243.21,20580.8,75.8848,0.191
10394000,148,1276.32,20576,70.2882,0.196
10395000,146,1260.2,20568.3,75.1207,0.202
10396000,143,1233.54,20564.7,75.1207,0.182
10397000,144,1237.93,20581.5,72.5098,0.19
