generation,N_shifts,logPrior,logLik,eventRate,acceptRate
6466000,153,-1537.79,-89961.2,76.8077,0.081
6467000,150,-1496.69,-89958.9,63.6322,0.091
6468000,150,-1512.17,-89958,79.8449,0.091
6469000,145,-1467.86,-89949.3,77.3023,0.095
6470000,143,-1458.86,-89947.6,76.8067,0.085
6471000,144,-1462.74,-89930.8,73.4131,0.106
6472000,146,-1478.95,-89936.6,73.4131,0.098
6473000,144,-1466.26,-89942.3,80.3143,0.092
6474000,146,-1486.36,-89936.7,73.7238,0.093
6475000,149,-1512.22,-89931.6,75.0003,0.077
6476000,142,-1452.51,-89924.7,72.3174,0.102
6477000,142,-1444.06,-89912.6,64.2861,0.071
6478000,142,-1446.79,-89920.9,66.288,0.092
6479000,145,-1471.84,-89917,66.8183,0.081
6480000,142,-1446.89,-89914.7,66.8183,0.1
6481000,142,-1463.6,-89904.6,82.0898,0.085
6482000,144,-1475.29,-89901.9,67.8695,0.103
6483000,142,-1464.87,-89902.1,74.5,0.08
6484000,139,-1427.25,-89913.8,65.0493,0.079
6485000,135,-1409.81,-89907.7,77.6992,0.091
6486000,134,-1400,-89903.2,69.2048,0.083
6487000,135,-1417.74,-89905.7,74.836,0.079
6488000,136,-1422.99,-89903.7,74.538,0.081
6489000,136,-1422.19,-89904.2,73.7073,0.088
6490000,135,-1403.74,-89901.3,65.2713,0.097
6491000,135,-1409.96,-89896.3,67.6369,0.078
6492000,136,-1402.72,-89898.8,57.4781,0.086
6493000,135,-1398.1,-89897.5,59.3683,0.087
6494000,141,-1453.44,-89888.9,65.3801,0.095
6495000,139,-1451.19,-89904.3,77.0161,0.078
6496000,137,-1424.09,-89895.6,68.2005,0.085
6497000,139,-1440.59,-89909.1,69.3123,0.08
6498000,138,-1431.39,-89896.1,73.0991,0.089
6499000,139,-1427.08,-89895.7,66.2183,0.086
6500000,138,-1418.53,-89883.2,60.3823,0.094
6501000,140,-1448.43,-89890.1,74.9646,0.086
6502000,142,-1467.45,-89892.5,81.2306,0.094
6503000,139,-1451.45,-89891.3,85.2812,0.097
6504000,138,-1426.46,-89891.5,71.2733,0.075
6505000,140,-1429.5,-89902.5,62.1913,0.088
6506000,138,-1417.46,-89910.1,65.5695,0.065
6507000,137,-1416.64,-89909.4,71.0193,0.083
6508000,134,-1391.03,-89905.3,67.3245,0.085
6509000,131,-1365.19,-89902.8,67.3245,0.082
6510000,131,-1366.77,-89891.6,65.6209,0.076
6511000,131,-1364.59,-89885,65.6209,0.096
6512000,130,-1353.34,-89880.4,62.5615,0.078
6513000,132,-1368.32,-89882.3,62.5615,0.085
6514000,131,-1360,-89895.8,62.5615,0.09
6515000,128,-1343.21,-89894.9,65.1478,0.076
6516000,128,-1348.39,-89887.8,67.8808,0.095
6517000,131,-1371.22,-89888.6,68.3921,0.088
6518000,134,-1395.68,-89895.3,68.3626,0.101
6519000,135,-1405.6,-89905.6,68.2408,0.093
6520000,138,-1418.58,-89904.7,63.4634,0.09
6521000,134,-1392.02,-89902.8,70.0069,0.087
6522000,133,-1383.83,-89891.2,70.0069,0.063
6523000,135,-1403.2,-89888.2,70.0069,0.083
6524000,137,-1421.73,-89893.8,75.8451,0.096
6525000,137,-1414.18,-89896.5,68.3726,0.081
6526000,139,-1431.28,-89894.7,68.3726,0.087
6527000,140,-1440.07,-89899.9,68.3726,0.084
6528000,139,-1429.03,-89887.9,68.9429,0.092
6529000,140,-1447.34,-89895.8,80.9311,0.084
6530000,142,-1462.91,-89894.2,76.4629,0.083
6531000,143,-1461.08,-89911.8,67.9063,0.082
6532000,140,-1436.67,-89901.1,67.9063,0.081
6533000,141,-1445.01,-89889.5,67.9063,0.081
6534000,141,-1438.53,-89884.4,61.6341,0.102
6535000,141,-1437.36,-89884,61.6341,0.094
6536000,143,-1446.87,-89889.4,61.301,0.091
6537000,142,-1455.82,-89894.4,76.822,0.081
6538000,139,-1428.71,-89884,74.9111,0.09
6539000,140,-1441.77,-89894,77.6289,0.095
6540000,141,-1441.98,-89889.2,70.8529,0.088
6541000,143,-1470.25,-89891.5,78.0039,0.092
6542000,141,-1455.63,-89892.8,80.3809,0.098
6543000,140,-1446.39,-89881.5,77.6344,0.08
6544000,137,-1426.19,-89884.9,86.7215,0.105
6545000,139,-1432.68,-89880.9,78.0411,0.095
6546000,140,-1426.29,-89887.5,59.7764,0.098
6547000,140,-1419.73,-89878.1,54.2389,0.079
6548000,138,-1414.83,-89859.6,68.6682,0.097
6549000,141,-1444.05,-89853.6,72.9962,0.083
6550000,142,-1446.6,-89858.2,72.9962,0.09
6551000,142,-1446.93,-89852.8,72.9962,0.083
6552000,140,-1421.95,-89850.4,61.1069,0.084
6553000,140,-1445.23,-89850.8,78.9473,0.083
6554000,139,-1441.41,-89846.4,83.1788,0.092
6555000,137,-1429.47,-89849.9,85.7473,0.074
6556000,140,-1449.92,-89848.1,77.3034,0.096
6557000,139,-1434.59,-89843,71.4939,0.094
6558000,140,-1442.52,-89853.5,71.5237,0.09
6559000,144,-1482.96,-89844.4,74.3202,0.082
6560000,144,-1478.16,-89840.8,67.6096,0.078
6561000,147,-1507.81,-89843.2,72.9019,0.077
6562000,145,-1489.51,-89832.7,70.9818,0.079
6563000,144,-1481.01,-89833.3,66.421,0.099
6564000,144,-1481.26,-89819.1,70.8019,0.098
6565000,144,-1475.3,-89826.7,72.8726,0.084
6566000,145,-1485.21,-89833.8,80.6324,0.101
6567000,147,-1494.45,-89833.5,73.0962,0.103
6568000,148,-1510.38,-89829.1,74.2548,0.104
6569000,148,-1504.77,-89834.3,68.9108,0.087
6570000,149,-1511.93,-89832.6,68.6786,0.09
6571000,147,-1509.87,-89818.4,78.7818,0.094
6572000,148,-1511.42,-89824.1,71.7445,0.093
6573000,149,-1532.89,-89831,83.9708,0.1
6574000,153,-1559.91,-89835.5,78.8804,0.068
6575000,151,-1543.27,-89839.7,77.5643,0.081
6576000,150,-1540.59,-89842.9,78.2419,0.084
6577000,149,-1532.4,-89829.5,79.3973,0.097
6578000,150,-1537.11,-89838.9,76.1786,0.104
6579000,145,-1494.23,-89831.2,79.3929,0.098
6580000,145,-1481.92,-89816,62.113,0.089
6581000,142,-1468.3,-89823.6,75.9583,0.08
6582000,141,-1464.27,-89828.4,80.1313,0.087
6583000,142,-1464.04,-89828.4,69.8933,0.079
6584000,141,-1446.91,-89842.2,63.2792,0.083
6585000,145,-1496.85,-89837.5,80.9306,0.084
6586000,143,-1466.57,-89840.1,72.8055,0.085
6587000,144,-1477.51,-89839.4,72.8055,0.07
6588000,143,-1453.51,-89844.6,59.7409,0.075
6589000,140,-1435.63,-89830.7,70.5953,0.094
6590000,143,-1459.54,-89823.9,69.7068,0.092
6591000,143,-1459.72,-89813,69.7068,0.08
6592000,140,-1442.69,-89808.1,74.1777,0.086
6593000,142,-1457.22,-89803.8,69.6359,0.093
6594000,141,-1457.77,-89802.4,85.8735,0.082
6595000,140,-1439.27,-89802.4,76.593,0.076
6596000,139,-1442.62,-89792.2,79.1869,0.092
6597000,143,-1465.36,-89794.3,72.3249,0.094
6598000,141,-1456.12,-89801,80.826,0.093
6599000,144,-1477.81,-89795.7,79.6789,0.082
6600000,145,-1472.42,-89798.3,66.769,0.093
6601000,141,-1443.44,-89799.9,68.1106,0.089
6602000,142,-1459.3,-89794.4,74.8165,0.08
6603000,140,-1434.7,-89784.5,67.1375,0.099
6604000,139,-1432.96,-89788.5,76.8753,0.067
6605000,141,-1452.42,-89793.2,81.906,0.086
6606000,141,-1440.69,-89779.5,65.4495,0.094
6607000,143,-1464.39,-89785.1,75.3613,0.077
6608000,144,-1469.57,-89791.5,72.0994,0.096
6609000,140,-1439.17,-89796.6,72.0994,0.085
6610000,141,-1445.79,-89792.9,72.0994,0.084
6611000,141,-1457.42,-89791.7,81.8414,0.093
6612000,143,-1466.71,-89801.8,72.6253,0.081
6613000,140,-1444.65,-89795.4,72.3073,0.089
6614000,141,-1459.42,-89815.7,72.3073,0.091
6615000,139,-1436.99,-89811.9,65.9368,0.092
6616000,139,-1439.45,-89810.7,74.8877,0.087
6617000,140,-1439.63,-89802.6,69.552,0.088
6618000,142,-1457.27,-89789.5,70.309,0.095
6619000,146,-1479.43,-89787.1,64.5289,0.088
6620000,146,-1484.94,-89785.8,71.3863,0.079
6621000,147,-1494.87,-89783.1,68.4891,0.094
6622000,150,-1543.07,-89791.9,85.2338,0.08
6623000,148,-1527.29,-89795.1,85.2338,0.085
6624000,151,-1531.19,-89791.9,64.0667,0.082
6625000,147,-1508.06,-89799.4,76.2056,0.086
6626000,148,-1514.33,-89798.3,75.5825,0.107
6627000,150,-1531.7,-89806.8,76.8495,0.091
6628000,149,-1513.17,-89810.4,68.9102,0.099
6629000,150,-1523.95,-89808.6,69.6673,0.076
6630000,150,-1529.18,-89791.4,80.0666,0.1
6631000,151,-1534.26,-89782,73.9489,0.105
6632000,153,-1565.51,-89786.2,88.8566,0.1
6633000,152,-1548.51,-89769.6,81.0914,0.104
6634000,153,-1552.41,-89765.7,75.2753,0.11
6635000,157,-1591.73,-89769.6,83.7378,0.103
6636000,156,-1568.32,-89767.4,69.0181,0.081
6637000,156,-1580.34,-89767,80.3124,0.08
6638000,154,-1559.32,-89776.4,84.9266,0.101
6639000,154,-1552.01,-89784.8,77.7017,0.078
6640000,155,-1556.36,-89785.5,71.7967,0.085
6641000,155,-1569.25,-89789.5,85.9775,0.08
6642000,157,-1591.04,-89788.5,85.9775,0.088
6643000,153,-1554.8,-89776.3,84.0037,0.102
6644000,155,-1571.26,-89774.6,85.8523,0.094
6645000,155,-1567.18,-89779.7,82.7003,0.092
6646000,152,-1541,-89786.9,76.6642,0.087
6647000,151,-1532.8,-89782.3,75.6083,0.098
6648000,152,-1536.52,-89785.7,68.574,0.075
6649000,151,-1527.72,-89778.1,69.8132,0.087
6650000,152,-1531.84,-89786.9,69.9301,0.088
6651000,148,-1495.66,-89780.6,66.0456,0.064
6652000,147,-1510.22,-89750.4,85.7192,0.082
6653000,144,-1473.57,-89745.8,71.8429,0.082
6654000,142,-1456.31,-89743.3,68.5093,0.094
6655000,139,-1434.42,-89747.8,72.9558,0.099
6656000,134,-1378.35,-89753.8,59.913,0.096
6657000,135,-1404.45,-89750,72.5579,0.081
6658000,133,-1371.68,-89745.4,55.6566,0.085
6659000,134,-1401.7,-89744.5,76.1338,0.102
6660000,135,-1396.41,-89734.6,64.2266,0.089
6661000,136,-1407.66,-89725.1,64.3696,0.08
6662000,136,-1413.56,-89721.2,72.8925,0.083
6663000,136,-1412.33,-89718.4,71.0046,0.081
6664000,134,-1393.45,-89725.6,71.0046,0.083
6665000,136,-1412.61,-89719.2,75.087,0.081
6666000,135,-1405.81,-89722.6,75.4424,0.085
6667000,135,-1400.69,-89717.6,68.2524,0.098
6668000,135,-1401.87,-89721.1,70.6388,0.102
6669000,135,-1394.78,-89728.5,64.1506,0.085
6670000,137,-1406.15,-89727.6,58.8935,0.087
6671000,137,-1414.76,-89723.5,66.0108,0.089
6672000,135,-1393.68,-89728.8,59.6489,0.082
6673000,136,-1420.34,-89730.2,72.8421,0.095
6674000,138,-1435.58,-89736.7,69.7609,0.073
6675000,139,-1435.95,-89737.2,62.0913,0.072
6676000,139,-1439.95,-89744.1,65.222,0.083
6677000,139,-1451.03,-89735.2,72.9417,0.099
6678000,140,-1448.64,-89734.7,61.6252,0.08
6679000,138,-1454.86,-89738.9,81.2917,0.082
6680000,138,-1441.45,-89747.4,76.2927,0.07
6681000,137,-1417.13,-89751.2,64.8597,0.075
6682000,135,-1407.76,-89750.8,68.7247,0.098
6683000,135,-1410.19,-89750,71.8317,0.072
6684000,138,-1435.64,-89739.3,72.4682,0.097
6685000,136,-1422.48,-89741.8,77.5502,0.084
6686000,138,-1433.7,-89744,73.7906,0.088
6687000,141,-1456.19,-89744.6,72.4976,0.084
6688000,141,-1454.25,-89747.5,67.8955,0.077
6689000,141,-1447.8,-89741.1,61.8299,0.084
6690000,140,-1449.37,-89738.5,69.1336,0.074
6691000,143,-1481.55,-89729.3,75.2281,0.091
6692000,141,-1463.85,-89719.3,71.893,0.083
6693000,140,-1459.93,-89715.2,74.4226,0.078
6694000,140,-1449.16,-89712.9,68.2585,0.079
6695000,140,-1453.67,-89709.5,74.1415,0.106
6696000,144,-1486.49,-89704.5,74.1659,0.085
6697000,148,-1511.43,-89712.2,75.1285,0.093
6698000,149,-1516.89,-89707,76.4577,0.094
6699000,151,-1525.18,-89708.7,70.3255,0.1
6700000,153,-1548.24,-89722.1,79.2174,0.089
6701000,152,-1531.93,-89718.1,72.0524,0.093
6702000,148,-1508.26,-89713.4,80.6379,0.089
6703000,147,-1499.57,-89703.6,77.5736,0.082
6704000,147,-1490.3,-89697.4,81.0622,0.089
6705000,149,-1514.97,-89707.8,84.2279,0.084
6706000,147,-1487.08,-89707.8,71.4875,0.087
6707000,147,-1486.3,-89708.5,70.7628,0.074
6708000,151,-1536.72,-89707,82.0571,0.096
6709000,149,-1520.43,-89711.9,81.1618,0.089
6710000,151,-1521.94,-89717.8,70.8874,0.065
6711000,150,-1513.24,-89713.4,72.2659,0.076
6712000,149,-1514.6,-89710.5,79.2241,0.084
6713000,145,-1481.27,-89706.7,79.2241,0.091
6714000,145,-1470.54,-89703,66.0898,0.093
6715000,147,-1504.91,-89696.5,81.0667,0.117
6716000,147,-1506.48,-89691.5,77.9383,0.086
6717000,148,-1507.43,-89683.9,68.5249,0.087
6718000,148,-1509.21,-89676.8,71.3314,0.086
6719000,145,-1490.14,-89666,76.9708,0.083
6720000,145,-1492.08,-89658.9,79.0062,0.084
6721000,146,-1500.57,-89667.6,79.0062,0.083
6722000,148,-1516.09,-89672.3,85.4056,0.095
6723000,148,-1503.35,-89668.4,72.1462,0.098
6724000,148,-1510.53,-89662.4,82.6824,0.099
6725000,149,-1522.83,-89654,84.2905,0.078
6726000,150,-1530.24,-89651.7,82.3454,0.093
6727000,153,-1552.93,-89656.2,76.3468,0.109
6728000,153,-1553.83,-89647.6,76.3468,0.082
6729000,154,-1566.25,-89642.9,77.1191,0.085
6730000,151,-1537.53,-89634.8,73.2603,0.097
6731000,153,-1558.93,-89625.3,79.4792,0.102
6732000,149,-1521.58,-89626.9,75.4474,0.098
6733000,147,-1509.33,-89626.4,79.2668,0.084
6734000,148,-1507.72,-89640.4,72.6685,0.077
6735000,150,-1529.38,-89648.9,72.6685,0.085
6736000,152,-1553.12,-89658.1,72.9408,0.083
6737000,151,-1536.53,-89665.7,65.3,0.085
6738000,153,-1565.18,-89660.4,78.708,0.092
6739000,154,-1574.61,-89661.9,78.708,0.085
6740000,149,-1529.6,-89662,75.6573,0.092
6741000,147,-1505.53,-89657.9,68.1741,0.085
6742000,148,-1510.4,-89659,64.4707,0.092
6743000,150,-1534.5,-89648.2,71.279,0.093
6744000,153,-1555.36,-89653,68.8285,0.094
6745000,148,-1521.91,-89660.6,78.6335,0.097
6746000,144,-1483.94,-89655.1,69.7154,0.071
6747000,145,-1498.37,-89659.8,78.3772,0.085
6748000,143,-1476.1,-89666.1,72.8178,0.089
6749000,141,-1463.19,-89655.7,71.8146,0.092
6750000,139,-1449.14,-89652,71.8146,0.091
6751000,138,-1433.22,-89648.8,68.0419,0.08
6752000,139,-1448.13,-89642.7,75.136,0.078
6753000,140,-1447.29,-89649.2,66.7784,0.071
6754000,141,-1463.9,-89648.9,74.6243,0.074
6755000,141,-1448.67,-89658.1,65.6135,0.081
6756000,144,-1484.41,-89658.6,78.5078,0.096
6757000,143,-1458.12,-89648.6,59.181,0.087
6758000,140,-1456.78,-89645.1,76.8059,0.078
6759000,139,-1439.42,-89647.1,69.093,0.088
6760000,139,-1434.77,-89636.5,69.093,0.085
6761000,141,-1467.06,-89621.7,80.2105,0.092
6762000,144,-1486.74,-89633,73.7194,0.094
6763000,144,-1486.92,-89649.3,73.7194,0.092
6764000,145,-1490.48,-89648.6,66.5645,0.08
6765000,139,-1435.95,-89649.7,62.3726,0.075
6766000,143,-1472.37,-89652.7,70.9105,0.081
6767000,144,-1477.64,-89647.7,64.2991,0.084
6768000,146,-1503.22,-89654.7,78.2297,0.091
6769000,141,-1460.5,-89657.5,76.0377,0.073
6770000,141,-1458.89,-89662.9,74.9125,0.095
6771000,140,-1451.1,-89661.1,74.9125,0.105
6772000,145,-1494.24,-89664.1,84.3317,0.079
6773000,142,-1462.03,-89663,72.0269,0.097
6774000,141,-1456.86,-89659.8,73.2489,0.071
6775000,145,-1486.54,-89660.1,73.2489,0.076
6776000,142,-1451.83,-89661.6,70.6885,0.077
6777000,138,-1419.09,-89640.7,70.6885,0.095
6778000,137,-1407.55,-89644.9,70.6885,0.09
6779000,143,-1470.71,-89651.6,80.3176,0.096
6780000,145,-1488.43,-89652.5,76.6448,0.093
6781000,145,-1493.95,-89648.9,80.1142,0.075
6782000,148,-1495.2,-89657.7,70.302,0.093
6783000,149,-1493.53,-89661.1,70.302,0.101
6784000,149,-1490.35,-89653.8,65.3688,0.098
6785000,145,-1460.41,-89659.3,67.6237,0.068
6786000,145,-1459.82,-89659.6,66.2331,0.089
6787000,143,-1432.75,-89656.5,56.9596,0.077
6788000,138,-1427.46,-89650.2,85.8612,0.1
6789000,136,-1402.99,-89622.6,71.2488,0.089
6790000,138,-1414.88,-89627.8,66.1485,0.077
6791000,138,-1413.59,-89628.3,64.0814,0.091
6792000,136,-1402.43,-89631.4,67.1556,0.08
6793000,139,-1425.93,-89627.1,69.9101,0.079
6794000,142,-1437.38,-89623.4,60.8931,0.09
6795000,142,-1444.79,-89621.4,66.1304,0.094
6796000,141,-1455.24,-89618.9,81.5168,0.071
6797000,142,-1455.92,-89609,71.306,0.073
6798000,141,-1441.97,-89597.9,66.8059,0.095
6799000,143,-1452.76,-89604.3,63.7072,0.084
6800000,147,-1480.71,-89610.3,59.3713,0.097
6801000,144,-1485.2,-89617.9,85.363,0.092
6802000,144,-1489.49,-89622.7,84.6454,0.084
6803000,143,-1459.85,-89641,67.5277,0.106
6804000,145,-1483.08,-89645.1,74.2094,0.073
6805000,144,-1469.84,-89649.8,74.2094,0.08
6806000,143,-1468.38,-89649.4,76.5806,0.099
6807000,142,-1461.58,-89647.2,76.5806,0.086
6808000,144,-1472.91,-89647.3,72.1082,0.097
6809000,142,-1457.09,-89642.5,72.7334,0.079
6810000,141,-1444.43,-89634.2,68.0985,0.071
6811000,137,-1418.57,-89642.4,68.0985,0.079
6812000,136,-1404.08,-89656.1,64.3436,0.089
6813000,136,-1408.44,-89658.9,71.9639,0.076
6814000,136,-1410.68,-89654.5,71.675,0.092
6815000,137,-1413.8,-89637.9,71.24,0.1
6816000,138,-1415.46,-89645.6,71.24,0.096
6817000,138,-1414.38,-89650.8,72.0325,0.083
6818000,141,-1436.27,-89650,70.9012,0.088
6819000,141,-1437.38,-89651.5,70.9012,0.065
6820000,138,-1422.14,-89648.5,70.9012,0.091
6821000,141,-1437.57,-89663.9,73.0556,0.086
6822000,141,-1434.82,-89658.1,71.5096,0.089
6823000,139,-1421.64,-89652.7,73.9428,0.098
6824000,142,-1439.78,-89641.1,61.1569,0.097
6825000,142,-1447.56,-89638.1,64.1131,0.073
6826000,142,-1450.01,-89630.8,74.5944,0.089
6827000,144,-1470.45,-89630.9,75.8583,0.068
6828000,143,-1476.29,-89623.5,83.5859,0.085
6829000,145,-1485.73,-89627.4,83.5859,0.092
6830000,144,-1459.09,-89626.6,63.5344,0.091
6831000,146,-1497.2,-89613.7,77.6147,0.095
6832000,146,-1493.18,-89602,74.1984,0.087
6833000,146,-1489.63,-89609.4,65.9625,0.096
6834000,143,-1475.64,-89603.4,77.4526,0.074
6835000,144,-1483.8,-89611.8,75.2611,0.082
6836000,142,-1477.51,-89632.1,86.3319,0.078
6837000,143,-1477.22,-89630.5,78.3051,0.094
6838000,144,-1477.45,-89632.8,71.9578,0.081
6839000,144,-1468.86,-89633.9,64.8609,0.079
6840000,146,-1504.01,-89635.1,79.6553,0.086
6841000,141,-1441.93,-89620.3,58.4752,0.096
6842000,134,-1394.99,-89608.1,66.6825,0.107
6843000,138,-1427.68,-89599,69.2581,0.09
6844000,137,-1417.34,-89603.8,70.1051,0.076
6845000,138,-1433.69,-89604.7,75.3501,0.082
6846000,139,-1431.83,-89599.9,67.0938,0.075
6847000,138,-1433.27,-89597,75.6074,0.084
6848000,136,-1413.69,-89590.4,83.8707,0.081
6849000,137,-1398.49,-89592.6,60.1695,0.086
6850000,139,-1424.52,-89589.4,67.135,0.08
6851000,139,-1431.01,-89581.2,76.7983,0.087
6852000,138,-1405.69,-89585.2,64.0012,0.091
6853000,141,-1446.99,-89593.8,80.5003,0.088
6854000,140,-1428.11,-89592.2,67.1188,0.074
6855000,143,-1454.54,-89601.9,67.1188,0.086
6856000,143,-1473.11,-89594,81.0676,0.084
6857000,142,-1456.96,-89592.7,68.1124,0.099
6858000,143,-1464.37,-89589.8,72.9224,0.081
6859000,149,-1521.77,-89584.7,88.2919,0.088
6860000,147,-1488.17,-89591.3,68.9324,0.079
6861000,147,-1482.1,-89585.8,60.557,0.081
6862000,146,-1486.64,-89596.1,77.5889,0.079
6863000,143,-1470.68,-89596.3,76.8795,0.077
6864000,138,-1421.24,-89593.9,75.0936,0.094
6865000,136,-1400.3,-89592.3,69.2214,0.094
6866000,139,-1424.71,-89604.8,69.0217,0.068
6867000,135,-1402.74,-89594.1,75.4971,0.088
6868000,137,-1416.07,-89597,74.3732,0.074
6869000,137,-1412.37,-89596.9,68.3222,0.072
6870000,139,-1430.56,-89593,63.4536,0.085
6871000,137,-1411.52,-89595,60.8581,0.079
6872000,138,-1425.37,-89601.1,72.3293,0.094
6873000,137,-1401.23,-89601.9,61.3356,0.085
6874000,141,-1445.02,-89592.5,72.3051,0.096
6875000,144,-1467.47,-89589.7,72.3051,0.079
6876000,144,-1466.63,-89587.4,72.3051,0.087
6877000,145,-1468.05,-89589.4,63.1609,0.099
6878000,144,-1471.58,-89591.3,71.9352,0.097
6879000,147,-1500.27,-89577,80.2352,0.08
6880000,143,-1454.23,-89578.5,66.3215,0.089
6881000,143,-1459.58,-89583,73.1821,0.093
6882000,143,-1459.08,-89577.2,74.5597,0.096
6883000,144,-1470.95,-89580.1,78.547,0.076
6884000,144,-1465.57,-89577.6,73.4591,0.075
6885000,144,-1473.03,-89570.1,83.8027,0.073
6886000,144,-1463.6,-89565.7,70.0102,0.082
6887000,142,-1450.55,-89576.2,72.9101,0.085
6888000,143,-1458.68,-89583,70.9307,0.103
6889000,141,-1450.07,-89586,80.2312,0.088
6890000,142,-1444.27,-89577.3,66.7653,0.095
6891000,147,-1479.25,-89581.9,70.5706,0.111
6892000,149,-1506.45,-89570.8,80.0835,0.084
6893000,150,-1514.15,-89577.4,80.0835,0.082
6894000,148,-1497.68,-89569.2,77.3083,0.089
6895000,150,-1518.68,-89570.7,80.6939,0.095
6896000,146,-1486.23,-89574.5,78.9821,0.096
6897000,147,-1502.04,-89563.2,87.737,0.101
6898000,149,-1506.25,-89552.4,77.4888,0.075
6899000,150,-1513.52,-89552.5,77.9882,0.091
6900000,146,-1479.32,-89555.2,74.6709,0.09
6901000,148,-1504.07,-89550.2,76.4263,0.086
6902000,147,-1493.2,-89544.1,76.5579,0.087
6903000,148,-1499.92,-89545.1,71.2312,0.086
6904000,150,-1520.31,-89543.4,79.0676,0.1
6905000,154,-1559.99,-89550.8,85.7191,0.094
6906000,154,-1536.69,-89554.9,67.8652,0.074
6907000,154,-1542.71,-89551.7,77.7853,0.082
6908000,153,-1537.87,-89538.1,79.7919,0.09
6909000,156,-1569.99,-89524.1,88.5306,0.101
6910000,153,-1531.52,-89516.4,73.7673,0.09
6911000,150,-1511.28,-89522.2,77.4852,0.087
6912000,147,-1485.64,-89504.6,73.6121,0.08
6913000,144,-1455.61,-89500.2,72.8956,0.086
6914000,144,-1462.08,-89498.8,74.7096,0.091
6915000,148,-1494.83,-89501.3,71.3734,0.105
6916000,145,-1492.53,-89498.8,89.7471,0.071
6917000,145,-1470.72,-89500.2,64.8288,0.098
6918000,147,-1486.98,-89492.9,64.8288,0.084
6919000,148,-1501.02,-89492.6,71.029,0.072
6920000,148,-1505.26,-89501,74.8433,0.069
6921000,147,-1496.42,-89490.9,72.3355,0.085
6922000,145,-1487.53,-89479.5,77.0343,0.083
6923000,146,-1484.71,-89481.3,66.8757,0.094
6924000,142,-1466.64,-89486.4,81.0976,0.073
6925000,142,-1452.28,-89493.3,68.6198,0.088
6926000,141,-1448.84,-89494.4,76.0784,0.087
6927000,140,-1445.27,-89496.1,79.5952,0.078
6928000,144,-1464.33,-89497.4,61.8311,0.11
6929000,143,-1469.03,-89500.3,71.7386,0.07
6930000,142,-1458.76,-89498.5,69.2915,0.09
6931000,145,-1483.95,-89497.3,68.0843,0.087
6932000,141,-1450.84,-89508.2,72.6057,0.088
6933000,139,-1438.87,-89512.9,72.6057,0.105
6934000,143,-1467.85,-89507.7,67.2738,0.096
6935000,142,-1454.91,-89521.2,65.877,0.077
6936000,141,-1448.2,-89516,66.0587,0.073
6937000,143,-1470,-89513.1,70.6853,0.101
6938000,143,-1476.12,-89513.5,75.9814,0.09
6939000,143,-1462.93,-89523.6,75.1307,0.084
6940000,146,-1487.23,-89526.7,75.9028,0.097
6941000,149,-1517.07,-89512.4,77.8552,0.082
6942000,149,-1519.49,-89510.3,77.8552,0.104
6943000,148,-1500.95,-89511.4,69.7169,0.088
6944000,148,-1499.26,-89509.8,70.9266,0.096
6945000,149,-1517.62,-89528,74.2412,0.076
6946000,149,-1517.32,-89524.3,73.9967,0.089
6947000,149,-1519.92,-89512.1,77.4116,0.076
6948000,148,-1512.16,-89509.4,77.4116,0.069
6949000,145,-1496.05,-89511.4,84.0626,0.088
6950000,146,-1499.34,-89516.7,72.862,0.077
6951000,149,-1517.37,-89518.7,69.9634,0.084
6952000,147,-1506.47,-89517.4,80.0396,0.091
6953000,147,-1505.44,-89514,80.0396,0.088
6954000,146,-1488.52,-89512.8,68.6326,0.099
6955000,143,-1483.59,-89508.5,86.0903,0.09
6956000,140,-1435.13,-89503.9,59.2851,0.085
6957000,139,-1440.97,-89508.8,75.5065,0.091
6958000,141,-1451.54,-89506.7,69.629,0.082
6959000,138,-1420.39,-89502.8,62.6088,0.075
6960000,135,-1388.82,-89507.5,59.8958,0.082
6961000,139,-1424.6,-89510.4,65.9783,0.103
6962000,140,-1445.97,-89508.1,74.869,0.102
6963000,141,-1438.62,-89509.4,65.2203,0.089
6964000,138,-1412.24,-89513.6,60.163,0.076
6965000,137,-1411.31,-89516,72.1755,0.084
6966000,137,-1408.6,-89510.1,72.1755,0.08
6967000,137,-1403.97,-89506.8,66.809,0.076
6968000,138,-1412.7,-89514,66.3509,0.08
6969000,137,-1401.32,-89513.2,61.9219,0.087
6970000,141,-1434.48,-89514.3,61.9219,0.092
6971000,141,-1446.28,-89523.7,72.7993,0.088
6972000,145,-1482.99,-89523.5,76.018,0.093
6973000,147,-1503.06,-89514.6,76.6841,0.094
6974000,147,-1504.02,-89515.2,76.6841,0.09
6975000,147,-1499.33,-89518.3,79.5965,0.087
6976000,142,-1442.73,-89519.8,66.4421,0.089
6977000,142,-1459.32,-89521.1,81.8849,0.08
6978000,147,-1486.96,-89521.1,68.6164,0.085
6979000,149,-1511.07,-89510.5,76.9853,0.077
6980000,145,-1472.15,-89506.6,70.0721,0.09
6981000,145,-1480.54,-89503.4,74.7097,0.093
6982000,144,-1479.8,-89499,80.8632,0.082
6983000,142,-1447.21,-89501.5,66.3069,0.09
6984000,143,-1455.69,-89493.6,71.9019,0.069
6985000,142,-1455.2,-89493,74.0799,0.082
6986000,143,-1449.7,-89494.8,60.1162,0.06
6987000,143,-1449.22,-89478.2,61.1104,0.085
6988000,144,-1467.68,-89475.3,68.5549,0.085
